State,City,Start_Lat,Start_Lng,Total Accidents,Sum of Estimated Accident Cost (Row)
AL,Athens,34.788635,-86.964287,1,88000
AL,Athens,34.789028,-86.96462199999998,1,80000
AL,Athens,34.789089000000004,-86.96558399999998,4,472000
AL,Athens,34.789551,-86.967377,1,144000
AL,Athens,34.78989,-86.971603,1,88000
AL,Athens,34.78989,-86.971581,27,2762000
AL,Athens,34.790001000000004,-86.974632,1,88000
AL,Athens,34.790009000000005,-86.956627,1,96000
AL,Athens,34.790051,-86.975792,2,208000
AL,Athens,34.790051,-86.956436,1,88000
AL,Athens,34.790085,-86.956436,1,80000
AL,Athens,34.790131,-86.977951,4,448000
AL,Athens,34.790277,-87.07681,1,120000
AL,Athens,34.790329,-86.98342099999998,11,1047000
AL,Athens,34.790349,-86.98347,1,88000
AL,Athens,34.790375,-87.080536,1,96000
AL,Athens,34.790447,-86.98625200000002,1,88000
AL,Athens,34.790484,-87.084034,1,88000
AL,Athens,34.790508,-86.98793,1,88000
AL,Athens,34.79052,-87.085022,1,144000
AL,Athens,34.79055,-86.989487,2,232000
AL,Athens,34.790690999999995,-86.994972,1,144000
AL,Athens,34.790749,-87.0895,2,232000
AL,Athens,34.79081,-87.001038,7,736000
AL,Athens,34.790813,-87.000613,1,120000
AL,Athens,34.790963,-87.007228,1,88000
AL,Athens,34.790972,-87.007639,2,168000
AL,Athens,34.791019,-87.071892,6,728000
AL,Athens,34.791149,-87.016541,2,264000
AL,Athens,34.791191,-87.01876800000002,3,264000
AL,Athens,34.79121,-87.02765699999998,1,80000
AL,Athens,34.791290999999994,-87.03274,1,120000
AL,Athens,34.791519,-87.03645300000002,7,736000
AL,Athens,34.791649,-87.054901,1,96000
AL,Athens,34.79166,-87.05420699999998,1,88000
AL,Athens,34.791721,-87.06739,1,80000
AL,Athens,34.792190999999995,-86.9562,1,120000
AL,Athens,34.793781,-87.10709399999998,2,200000
AL,Athens,34.794689,-86.939026,1,450000
AL,Athens,34.795639,-87.124786,2,240000
AL,Athens,34.796585,-86.95436099999998,11,1200000
AL,Athens,34.796589000000004,-86.938934,1,275000
AL,Athens,34.796909,-86.95429200000002,1,96000
AL,Athens,34.796955,-86.954308,1,88000
AL,Athens,34.799412,-86.91256700000002,1,120000
AL,Athens,34.7995,-86.95294200000002,1,96000
AL,Athens,34.800098,-87.152199,1,120000
AL,Athens,34.800119,-87.224141,1,80000
AL,Athens,34.800206,-87.223771,1,1200000
AL,Athens,34.801125,-86.938721,1,450000
AL,Athens,34.801289000000004,-87.227623,4,448000
AL,Athens,34.801394,-87.22815899999998,1,96000
AL,Athens,34.801526,-87.228371,1,80000
AL,Athens,34.801975,-87.207167,1,120000
AL,Athens,34.802422,-86.972183,1,96000
AL,Athens,34.802792,-87.182587,6,520000
AL,Athens,34.802834000000004,-86.951782,1,88000
AL,Athens,34.803249,-87.195892,2,264000
AL,Athens,34.803249,-87.192543,1,96000
AL,Athens,34.805671999999994,-86.950378,2,216000
AL,Athens,34.806969,-86.949791,1,80000
AL,Athens,34.807034,-86.949776,1,80000
AL,Athens,34.807232,-86.94935600000002,5,576000
AL,Athens,34.811901,-86.947594,1,96000
AL,Athens,34.812199,-86.930092,1,80000
AL,Athens,34.814339000000004,-86.92572,2,132000
AL,Athens,34.818459000000004,-86.944885,5,496000
AL,Athens,34.818523,-86.944458,1,88000
AL,Athens,34.818634,-86.94459499999998,1,144000
AL,Athens,34.818989,-86.955078,1,120000
AL,Athens,34.819408,-86.967339,1,88000
AL,Athens,34.819561,-86.971809,5,520000
AL,Athens,34.819931,-86.98291800000001,5,512000
AL,Athens,34.820129,-87.003311,1,88000
AL,Athens,34.820961,-86.912308,1,96000
AL,Athens,34.82325911505307,-86.93898796993763,1,144000
AL,Athens,34.824286,-86.93875799999998,1,80000
AL,Athens,34.825478000000004,-86.93899499999998,1,250000
AL,Athens,34.826206,-86.938744,1,120000
AL,Athens,34.827251000000004,-87.01151999999998,2,176000
AL,Athens,34.828018,-86.939423,5,1544000
AL,Athens,34.829426,-86.93897199999998,1,88000
AL,Athens,34.829601000000004,-87.014214,1,88000
AL,Athens,34.830275773836,-86.93862318951159,1,80000
AL,Athens,34.830368,-86.938622,1,300000
AL,Athens,34.830387,-86.938858,1,80000
AL,Athens,34.831026,-86.938751,1,120000
AL,Athens,34.83102679236016,-86.9387519355443,1,80000
AL,Athens,34.831034,-86.938763,1,1200000
AL,Athens,34.831299,-86.938469,1,250000
AL,Athens,34.831641999999995,-86.938385,1,250000
AL,Athens,34.83226,-86.890121,1,120000
AL,Athens,34.832932,-87.018051,3,196000
AL,Athens,34.83382,-86.973007,1,144000
AL,Athens,34.83477,-87.020172,2,216000
AL,Athens,34.834784,-87.020201,1,1200000
AL,Athens,34.836369,-86.88559000000002,1,88000
AL,Athens,34.839890000000004,-86.88072199999998,1,80000
AL,Athens,34.841159999999995,-86.97319,1,80000
AL,Athens,34.84185,-87.03098299999998,1,88000
AL,Athens,34.8423,-86.877403,1,120000
AL,Athens,34.843472,-86.875908,2,176000
AL,Athens,34.844791,-87.03568299999998,1,120000
AL,Athens,34.846619,-86.871696,1,144000
AL,Athens,34.848389000000005,-86.973709,1,144000
AL,Athens,34.849434,-86.97378499999998,1,144000
AL,Athens,34.85215,-86.929665,1,300000
AL,Athens,34.857555,-86.860443,1,120000
AL,Athens,34.857586,-86.927628,1,450000
AL,Athens,34.85902,-87.0476,6,576000
AL,Athens,34.860821,-86.856277,1,96000
AL,Athens,34.861259000000004,-86.926086,1,450000
AL,Athens,34.864571000000005,-86.848747,1,88000
AL,Athens,34.865631,-86.924553,1,450000
AL,Athens,34.86898,-86.839867,1,144000
AL,Athens,34.870007,-86.83779100000002,1,120000
AL,Athens,34.875401000000004,-86.833763,2,232000
AL,Athens,34.878555536103825,-86.92031979519405,5,496000
AL,Athens,34.882401,-86.82965899999998,1,120000
AL,Atmore,30.997923,-87.455694,1,120000
AL,Atmore,31.009224,-87.567736,1,1800000
AL,Atmore,31.01068,-87.564537,2,1196000
AL,Atmore,31.018056,-87.54819499999998,1,80000
AL,Atmore,31.020685,-87.538799,1,88000
AL,Atmore,31.022464000000006,-87.530546,1,120000
AL,Atmore,31.024191,-87.484596,1,120000
AL,Atmore,31.025299,-87.447548,1,88000
AL,Atmore,31.02552,-87.400337,1,120000
AL,Atmore,31.02644,-87.409019,1,96000
AL,Atmore,31.028549,-87.384865,1,144000
AL,Atmore,31.04110836967925,-87.6140034194583,7,728000
AL,Atmore,31.04143023476104,-87.61408925014679,4,1460000
AL,Atmore,31.042006,-87.61059499999998,2,224000
AL,Atmore,31.047318,-87.493037,1,80000
AL,Atmore,31.05862,-87.578959,1,96000
AL,Atmore,31.064547,-87.56343100000002,1,96000
AL,Atmore,31.066818,-87.56027900000002,1,144000
AL,Atmore,31.070517,-87.55416899999999,1,375000
AL,Atmore,31.072306,-87.550729,2,1644000
AL,Atmore,31.076575,-87.545506,1,96000
AL,Atmore,31.08097672447643,-87.5391805167792,3,320000
AL,Atmore,31.080985,-87.53918900000002,2,200000
AL,Atmore,31.083483,-87.53398100000004,2,700000
AL,Atmore,31.086598634571608,-87.5302541251777,5,3152000
AL,Atmore,31.087132,-87.530383,1,88000
AL,Atmore,31.087135076374587,-87.53038287121042,1,80000
AL,Atmore,31.106079,-87.47689799999998,1,88000
AL,Atmore,31.106106,-87.492006,1,144000
AL,Atmore,31.106159,-87.476871,1,144000
AL,Atmore,31.10942600000001,-87.478249,1,450000
AL,Atmore,31.10990166649289,-87.47723221737154,2,2700000
AL,Atmore,31.110666,-87.4739,2,216000
AL,Atmore,31.11131787285275,-87.47092366176857,6,2320000
AL,Atmore,31.128292,-87.440437,1,250000
AL,Atmore,31.133316,-87.430008,1,120000
AL,Atmore,31.143075,-87.409733,1,96000
AL,Atmore,31.151090000000003,-87.393511,2,1144000
AL,Atmore,31.158181428760727,-87.37874150234518,3,280000
AL,Atmore,31.166859,-87.360161,1,275000
AL,Atmore,31.168595,-87.357034,1,144000
AL,Atmore,31.171654,-87.350868,1,300000
AL,Atmore,31.187014,-87.33109300000002,1,275000
AL,Atmore,31.187590000000004,-87.330426,1,80000
AL,Atmore,31.188047,-87.329865,1,12000
AL,Atmore,31.20171904549025,-87.31376767116873,1,88000
AL,Atmore,31.2066113947334,-87.30758786159845,3,280000
AL,Atmore,31.20699763283153,-87.30713725048393,1,96000
AL,Atmore,31.208242,-87.30605,1,144000
AL,Atmore,31.209202,-87.304919,1,120000
AL,Atmore,31.221524,-87.472381,1,1100000
AL,Atmore,31.223403,-87.28768199999998,1,80000
AL,Atmore,31.230419,-87.479866,1,120000
AL,Atmore,31.233801,-87.48098,2,184000
AL,Atmore,31.236813,-87.264145,1,144000
AL,Atmore,31.239104,-87.260323,1,88000
AL,Atmore,31.24205946907405,-87.25430846172688,1,88000
AL,Atmore,31.252595,-87.236427,1,144000
AL,Atmore,31.28935,-87.505809,1,1000000
AL,Attalla,33.990351000000004,-86.092741,1,144000
AL,Attalla,33.991271999999995,-86.091998,1,96000
AL,Attalla,33.995564,-86.088486,2,750000
AL,Attalla,34.015877,-86.074516,1,250000
AL,Attalla,34.019829,-86.074783,1,375000
AL,Attalla,34.03672,-86.111511,2,216000
AL,Attalla,34.038376,-86.111807,2,1880000
AL,Attalla,34.04805,-86.051872,1,275000
AL,Attalla,34.04834,-86.052391,1,275000
AL,Attalla,34.050549,-86.11183199999998,1,96000
AL,Attalla,34.072952,-86.026011,1,80000
AL,Attalla,34.073181,-86.02600100000002,2,1875000
AL,Attalla,34.07325,-86.026138,1,250000
AL,Attalla,34.073883,-86.12350500000002,1,96000
AL,Attalla,34.074539,-86.025322,1,375000
AL,Attalla,34.07584547980273,-86.02409720379818,1,1200000
AL,Attalla,34.075848,-86.024116,4,1464000
AL,Attalla,34.084048,-86.111681,1,88000
AL,Attalla,34.085654,-86.11057199999998,1,88000
AL,Attalla,34.085831,-86.11031700000002,2,1088000
AL,Attalla,34.088171,-86.014196,1,88000
AL,Attalla,34.101317,-86.11269200000002,1,88000
AL,Attalla,34.106731,-86.113876,2,184000
AL,Attalla,34.119426011876484,-85.98169684369093,2,176000
AL,Attalla,34.155899,-85.980603,2,232000
AL,Attalla,34.161781,-85.97625699999998,1,250000
AL,Attalla,34.184891,-85.957031,2,1620000
AL,Attalla,34.19459223730948,-85.94852328259493,1,80000
AL,Attalla,34.194917,-85.94907099999998,1,1500000
AL,Auburn,32.50185,-85.542526,1,88000
AL,Auburn,32.510672,-85.594767,1,96000
AL,Auburn,32.511959000000004,-85.535728,1,96000
AL,Auburn,32.515732,-85.533203,1,144000
AL,Auburn,32.52356,-85.527237,1,88000
AL,Auburn,32.527344,-85.567398,1,250000
AL,Auburn,32.53125,-85.559593,1,450000
AL,Auburn,32.532805,-85.55606,1,144000
AL,Auburn,32.54071,-85.516312,1,88000
AL,Auburn,32.540852,-85.537849,1,300000
AL,Auburn,32.54166,-85.536324,1,88000
AL,Auburn,32.54520535453536,-85.53134322125658,3,384000
AL,Auburn,32.545212,-85.513786,1,144000
AL,Auburn,32.545315,-85.531212,1,450000
AL,Auburn,32.545441,-85.531044,1,300000
AL,Auburn,32.546791,-85.529274,1,300000
AL,Auburn,32.547428000000004,-85.52806899999999,1,375000
AL,Auburn,32.547523,-85.528313,1,450000
AL,Auburn,32.547688,-85.52771800000002,2,825000
AL,Auburn,32.547802000000004,-85.52784,7,2046000
AL,Auburn,32.549755,-85.524986,1,375000
AL,Auburn,32.55513,-85.508186,1,88000
AL,Auburn,32.558772999999995,-85.50614200000003,14,5716000
AL,Auburn,32.558903,-85.505783,1,120000
AL,Auburn,32.559074,-85.505943,1,275000
AL,Auburn,32.559212,-85.50502,1,300000
AL,Auburn,32.559334,-85.505318,1,275000
AL,Auburn,32.559872,-85.50341,1,375000
AL,Auburn,32.559875,-85.503998,1,250000
AL,Auburn,32.55998969062538,-85.50310492474793,4,416000
AL,Auburn,32.560085,-85.50346400000002,1,250000
AL,Auburn,32.560249,-85.503059,1,375000
AL,Auburn,32.565807,-85.49342299999998,1,96000
AL,Auburn,32.568581,-85.488426,1,250000
AL,Auburn,32.569054,-85.48812099999998,1,250000
AL,Auburn,32.569275,-85.487289,1,300000
AL,Auburn,32.570141,-85.485912,2,1180000
AL,Auburn,32.571659000000004,-85.48384899999998,1,88000
AL,Auburn,32.573002,-85.499397,1,120000
AL,Auburn,32.573639,-85.480171,1,275000
AL,Auburn,32.576267,-85.476326,1,300000
AL,Auburn,32.577232,-85.474731,1,250000
AL,Auburn,32.577746999999995,-85.497765,3,256000
AL,Auburn,32.578007,-85.473473,1,375000
AL,Auburn,32.582607,-85.466583,1,300000
AL,Auburn,32.583084,-85.465637,1,450000
AL,Auburn,32.583888,-85.464656,1,144000
AL,Auburn,32.584335,-85.502197,1,120000
AL,Auburn,32.588699,-85.458748,1,88000
AL,Auburn,32.588857,-85.45851400000002,1,144000
AL,Auburn,32.592278,-85.506035,3,328000
AL,Auburn,32.592617,-85.453941,1,375000
AL,Auburn,32.595512,-85.449745,1,96000
AL,Auburn,32.595909000000006,-85.449463,1,375000
AL,Auburn,32.599548,-85.57895699999997,1,144000
AL,Auburn,32.599651,-85.54960600000003,1,80000
AL,Auburn,32.60001,-85.610168,1,144000
AL,Auburn,32.600891,-85.50779,2,288000
AL,Auburn,32.601859999999995,-85.435684,1,375000
AL,Auburn,32.602179,-85.528564,1,96000
AL,Auburn,32.60305,-85.432709,1,96000
AL,Auburn,32.60359168037127,-85.43201565701756,1,88000
AL,Auburn,32.60406500000001,-85.43042,1,250000
AL,Auburn,32.604633,-85.429665,1,375000
AL,Auburn,32.60474,-85.428413,7,1618000
AL,Auburn,32.604904,-85.42851999999998,1,450000
AL,Auburn,32.605045000000004,-85.428207,1,450000
AL,Auburn,32.605087,-85.428627,1,1800000
AL,Auburn,32.605159,-85.428511,1,88000
AL,Auburn,32.605518,-85.42712399999998,1,144000
AL,Auburn,32.605801,-85.426476,1,375000
AL,Auburn,32.605907,-85.42675799999998,1,300000
AL,Auburn,32.606121,-85.427307,1,375000
AL,Auburn,32.606182000000004,-85.426132,1,250000
AL,Auburn,32.606228,-85.425499,1,275000
AL,Auburn,32.607193,-85.423309,1,275000
AL,Auburn,32.607651000000004,-85.508324,1,450000
AL,Auburn,32.607712,-85.507935,1,120000
AL,Auburn,32.609203,-85.508301,3,352000
AL,Auburn,32.61042,-85.48175,1,88000
AL,Auburn,32.615120000000005,-85.508034,1,96000
AL,Auburn,32.6194,-85.506569,1,120000
AL,Auburn,32.63081,-85.497597,1,144000
AL,Auburn,32.631771,-85.49668100000002,1,144000
AL,Auburn,32.63644,-85.481712,1,96000
AL,Auburn,32.636641999999995,-85.481697,1,96000
AL,Auburn,32.636726,-85.481697,3,248000
AL,Auburn,32.65313,-85.484993,1,144000
AL,Auburn,32.655109,-85.45127099999998,1,144000
AL,Auburn,32.676346,-85.486221,3,312000
AL,Auburn,32.6791,-85.489502,1,96000
AL,Auburn,32.68074,-85.490753,2,288000
AL,Auburn,32.682279,-85.492046,1,120000
AL,Auburn,32.6926,-85.508034,3,296000
AL,Auburn,32.715149,-85.543137,1,250000
AL,Auburn,32.72263,-85.508209,1,80000
AL,Auburn,32.727489,-85.576767,1,80000
AL,Autaugaville,32.430389,-86.664642,1,88000
AL,Autaugaville,32.431911,-86.655609,1,120000
AL,Autaugaville,32.434391,-86.679253,1,120000
AL,Autaugaville,32.435436,-86.648781,2,216000
AL,Autaugaville,32.435768,-86.648071,1,80000
AL,Autaugaville,32.437168,-86.62760899999998,2,184000
AL,Autaugaville,32.440273,-86.690865,1,96000
AL,Autaugaville,32.441059,-86.692711,1,80000
AL,Autaugaville,32.443914,-86.701083,1,120000
AL,Autaugaville,32.445488,-86.705772,1,80000
AL,Autaugaville,32.44934600000001,-86.721586,3,344000
AL,Autaugaville,32.4505,-86.728981,1,80000
AL,Autaugaville,32.450928999999995,-86.733391,3,2088000
AL,Autaugaville,32.451111,-86.73966999999998,1,96000
AL,Autaugaville,32.456833,-86.779411,1,80000
AL,Autaugaville,32.46019005759973,-86.7938053603802,3,1740000
AL,Axis,30.936271,-88.02507800000002,1,80000
AL,Axis,30.954241,-88.026573,1,375000
AL,Axis,30.993303000000004,-88.025612,1,80000
AL,Baileyton,34.255790999999995,-86.619621,1,120000
AL,Baileyton,34.262341,-86.61286199999998,1,80000
AL,Baileyton,34.277753999999995,-86.600248,1,120000
AL,Baileyton,34.280651,-86.596046,1,144000
AL,Baileyton,34.2813,-86.595062,1,80000
AL,Baileyton,34.281334,-86.595038,2,1580000
AL,Baileyton,34.370811,-86.643372,1,120000
AL,Banks,31.77833,-85.714958,1,96000
AL,Banks,31.780291,-85.689011,1,80000
AL,Banks,31.781891,-85.749161,1,96000
AL,Banks,31.786224,-85.756378,1,120000
AL,Banks,31.79355,-85.825058,2,240000
AL,Banks,31.81496,-85.842773,1,144000
AL,Banks,31.81558,-85.84375,1,144000
AL,Banks,31.82037,-85.80351999999998,1,96000
AL,Banks,31.821405,-85.79638299999998,1,80000
AL,Banks,31.82539,-85.778908,1,144000
AL,Banks,31.833481,-85.865997,4,360000
AL,Banks,31.844602,-85.76535200000002,1,88000
AL,Banks,31.847771,-85.743973,1,96000
AL,Banks,31.85541,-85.842117,2,232000
AL,Banks,31.869881,-85.718918,1,120000
AL,Bankston,33.652784999999994,-87.66525,1,80000
AL,Bankston,33.801235,-87.663666,1,88000
AL,Bay Minette,30.68021178230915,-87.9897487159348,18,1936000
AL,Bay Minette,30.680525,-87.990166,1,300000
AL,Bay Minette,30.68132758125933,-87.99251675563816,1,120000
AL,Bay Minette,30.68182,-87.993484,1,450000
AL,Bay Minette,30.685392,-88.003006,1,300000
AL,Bay Minette,30.685843,-88.004601,1,450000
AL,Bay Minette,30.686104,-88.003815,1,88000
AL,Bay Minette,30.68631,-88.004532,1,375000
AL,Bay Minette,30.686682,-88.005829,1,375000
AL,Bay Minette,30.760681,-87.88960300000002,2,1244000
AL,Bay Minette,30.762913,-87.88833699999998,3,2780000
AL,Bay Minette,30.799487,-87.768743,1,80000
AL,Bay Minette,30.801399,-87.768743,1,120000
AL,Bay Minette,30.813909,-87.771525,1,80000
AL,Bay Minette,30.847621000000004,-87.77579899999998,2,1880000
AL,Bay Minette,30.86703,-87.864413,1,1800000
AL,Bay Minette,30.869723,-87.863842,2,1944000
AL,Bay Minette,30.884244,-87.862367,2,1644000
AL,Bay Minette,30.890829,-87.75260899999998,1,80000
AL,Bay Minette,30.89228,-87.74895500000002,1,144000
AL,Bay Minette,30.892599,-87.748178,1,80000
AL,Bay Minette,30.918762,-87.954494,1,88000
AL,Bay Minette,30.919432,-87.954268,1,1000000
AL,Bay Minette,30.919716,-87.953835,1,375000
AL,Bay Minette,30.919872,-87.952507,1,375000
AL,Bay Minette,30.922245,-87.701432,1,120000
AL,Bay Minette,30.925049,-87.943077,1,250000
AL,Bay Minette,30.927233,-87.93741800000002,1,96000
AL,Bay Minette,30.927423,-87.938461,1,375000
AL,Bay Minette,30.930572,-87.925099,1,88000
AL,Bay Minette,30.931009000000003,-87.925349,2,232000
AL,Bay Minette,30.93137,-87.922127,1,120000
AL,Bay Minette,30.932132,-87.91924200000003,1,80000
AL,Bay Minette,30.932261,-87.92068499999998,1,450000
AL,Bay Minette,30.932457,-87.9181,1,120000
AL,Bay Minette,30.932905,-87.918266,1,96000
AL,Bay Minette,30.934505,-87.912308,1,96000
AL,Bay Minette,30.936899,-87.90155,1,275000
AL,Bay Minette,30.937155,-87.902477,1,96000
AL,Bay Minette,30.940429,-87.890261,1,88000
AL,Bay Minette,30.942315,-87.88323199999998,1,88000
AL,Bay Minette,30.942379,-87.883011,1,96000
AL,Bay Minette,30.942993,-87.88072199999998,1,250000
AL,Bay Minette,30.947273969502696,-87.8628695006949,1,144000
AL,Bay Minette,30.948089361043223,-87.86175370174473,6,688000
AL,Bay Minette,30.948521000000003,-87.858307,1,80000
AL,Bay Minette,30.948526,-87.858284,1,450000
AL,Bay Minette,30.948935,-87.85766600000002,2,675000
AL,Bay Minette,30.949732,-87.668053,1,300000
AL,Bay Minette,30.949891805501213,-87.85312771755287,1,80000
AL,Bay Minette,30.95285296425365,-87.82559752422415,1,96000
AL,Bay Minette,30.952868,-87.825611,1,80000
AL,Bay Minette,30.95304608330272,-87.82645583110892,1,96000
AL,Bay Minette,30.953602000000004,-87.822363,1,144000
AL,Bay Minette,30.95368400000001,-87.822563,1,144000
AL,Bay Minette,30.954132,-87.820992,1,375000
AL,Bay Minette,30.954297,-87.819282,1,88000
AL,Bay Minette,30.954397916646208,-87.8187954421624,3,296000
AL,Bay Minette,30.954565,-87.819153,1,144000
AL,Bay Minette,30.95456957802317,-87.81913876491635,1,120000
AL,Bay Minette,30.957021,-87.796353,1,144000
AL,Bay Minette,30.959285,-87.787476,1,88000
AL,Bay Minette,30.963173,-87.766705,3,320000
AL,Bay Minette,30.96379637703436,-87.76362776714437,2,288000
AL,Bay Minette,30.963934,-87.759628,4,890000
AL,Bay Minette,30.965126752705736,-87.7558815475094,3,1176000
AL,Bay Minette,30.965371,-87.755831,1,80000
AL,Bay Minette,30.965519,-87.755302,1,375000
AL,Bay Minette,30.965555,-87.754937,2,192000
AL,Bay Minette,30.96555590614812,-87.75493740993616,1,80000
AL,Bay Minette,30.969138,-87.742498,1,88000
AL,Bay Minette,30.97431,-87.72732099999998,1,144000
AL,Bay Minette,30.97452,-87.865883,2,135000
AL,Bay Minette,30.98549,-87.704662,3,336000
AL,Bay Minette,30.98549008354671,-87.70466208416124,9,984000
AL,Bay Minette,30.985661,-87.704812,1,120000
AL,Bay Minette,30.985661744923657,-87.70481228786609,5,1664000
AL,Bay Minette,30.987322,-87.702545,1,96000
AL,Bayou La Batre,30.267576,-88.117035,1,144000
AL,Bear Creek,34.264646,-87.701396,1,144000
AL,Beatrice,31.685279,-87.217559,1,80000
AL,Beatrice,31.734526,-87.151176,1,96000
AL,Beatrice,31.737009000000004,-87.166428,1,88000
AL,Berry,33.459915,-87.622442,1,88000
AL,Berry,33.482314,-87.633195,1,144000
AL,Berry,33.484753000000005,-87.633575,1,80000
AL,Berry,33.484879,-87.633583,1,120000
AL,Berry,33.485661,-87.633659,1,144000
AL,Berry,33.487091,-87.49736800000002,3,344000
AL,Berry,33.488243,-87.49770799999997,1,96000
AL,Berry,33.498891,-87.4967,1,144000
AL,Berry,33.501223,-87.496567,1,120000
AL,Berry,33.508971,-87.496261,1,120000
AL,Berry,33.53281,-87.65255,1,88000
AL,Berry,33.540706,-87.451622,1,144000
AL,Berry,33.552267,-87.655173,1,88000
AL,Berry,33.552409999999995,-87.655251,1,144000
AL,Berry,33.561769,-87.418239,1,120000
AL,Berry,33.562191,-87.657501,1,80000
AL,Berry,33.575588,-87.65834,1,120000
AL,Berry,33.577801,-87.65838199999997,2,1188000
AL,Berry,33.579913,-87.65839799999998,2,1220000
AL,Berry,33.581413,-87.658478,1,80000
AL,Berry,33.611027,-87.664551,1,96000
AL,Berry,33.613178999999995,-87.663376,1,88000
AL,Berry,33.631671999999995,-87.659622,1,96000
AL,Berry,33.63540530188734,-87.6439368720644,1,96000
AL,Bessemer,33.33190798743566,-86.99383377987387,1,120000
AL,Bessemer,33.331985,-86.995018,1,300000
AL,Bessemer,33.332001,-86.990402,1,300000
AL,Bessemer,33.332012,-86.990275,2,200000
AL,Bessemer,33.332122564156855,-86.99288964230064,1,96000
AL,Bessemer,33.332123,-86.992805,1,275000
AL,Bessemer,33.332475,-86.997872,1,80000
