Start_Lng,Start_Lat,City
-124.209229,41.75824,Crescent City
-124.209191,41.764838,Crescent City
-124.209183,40.737789,Eureka
-124.209111,43.183761,Coquille
-124.2090976232328,43.18376898744973,Coquille
-124.208994,43.310755,Coos Bay
-124.208685,40.641613,Loleta
-124.208574,43.183821,Coquille
-124.208559,42.0006,Brookings
-124.208488,40.605856,Ferndale
-124.208435,40.644024,Loleta
-124.208339,43.555299,North Bend
-124.20832514703648,43.55528712251874,North Bend
-124.208317,40.643978,Loleta
-124.208312,41.999006,Brookings
-124.2083036893644,40.64397454242399,Loleta
-124.208285,41.998726,Brookings
-124.208267,41.998405,Smith River
-124.208257,41.998245,Smith River
-124.208248,41.998147,Smith River
-124.208197,41.774567,Crescent City
-124.208167,40.77923,Samoa
-124.208161,41.99466500000001,Smith River
-124.208142,40.73817800000001,Eureka
-124.208129,41.758237,Crescent City
-124.208121,41.99622100000001,Smith River
-124.20811100000002,41.762372,Crescent City
-124.207965,41.993777,Smith River
-124.207667,41.758234,Crescent City
-124.207588,40.738928,Eureka
-124.207238,41.989411,Smith River
-124.20723,41.989413,Smith River
-124.207004,41.762372,Crescent City
-124.206953,40.725569,Eureka
-124.206932,40.782579,Samoa
-124.206924,40.78794600000001,Samoa
-124.206886,43.316669,Coos Bay
-124.206576,41.765489,Crescent City
-124.206541,43.318649,Coos Bay
-124.206528,43.31871,Coos Bay
-124.20647979,40.62041402,Fortuna
-124.206397,43.319499,Coos Bay
-124.206345,43.324039,Coos Bay
-124.206254,43.32378,Coos Bay
-124.206197,43.355785,Coos Bay
-124.206137,41.763212,Crescent City
-124.20608500000002,43.321311,Coos Bay
-124.206083,43.323308,Coos Bay
-124.206015,43.323392,Coos Bay
-124.205985,43.323293,Coos Bay
-124.205932,41.758221,Crescent City
-124.205915,41.759902,Crescent City
-124.205913,41.772789,Crescent City
-124.20591,41.760725,Crescent City
-124.205712,40.734444,Eureka
-124.205479,40.73378,Eureka
-124.205236,43.326387,Coos Bay
-124.205156,43.355794,Coos Bay
-124.204949,41.758219,Crescent City
-124.204933,43.326382,Coos Bay
-124.204743,40.69931500000001,Eureka
-124.204698,41.789075,Crescent City
-124.204643,40.698916,Loleta
-124.204575,41.784153,Crescent City
-124.204553,43.564353,North Bend
-124.204423,41.786585,Crescent City
-124.204398,41.788162,Crescent City
-124.204391,41.786572,Crescent City
-124.20436,40.799062,Samoa
-124.20431299999998,40.642685,Loleta
-124.20428400000002,41.956958,Smith River
-124.204161,40.700637,Loleta
-124.204158,40.55921,Ferndale
-124.2041,40.79941,Samoa
-124.204099,43.355758,Coos Bay
-124.204064,41.785477,Crescent City
-124.203984,47.218494,Pacific Beach
-124.203884,40.61255,Ferndale
-124.20386195123577,43.355730771811686,Coos Bay
-124.203746,41.758949,Crescent City
-124.203733,41.760585,Crescent City
-124.20368,41.772773,Crescent City
-124.20366883,41.77277684,Crescent City
-124.20364,41.758236,Crescent City
-124.203603,40.664574,Eureka
-124.203519,41.984207,Smith River
-124.203493,41.748164,Crescent City
-124.203268,43.565959,North Bend
-124.20326113641642,43.56595158556191,North Bend
-124.203261,43.565951,North Bend
-124.203232,40.716113,Eureka
-124.20318,43.355768,Coos Bay
-124.203158,43.355821,Coos Bay
-124.20314,40.722691,Eureka
-124.203131,40.613857,Fortuna
-124.202967,40.669132,Loleta
-124.202943,40.63232100000001,Loleta
-124.20288700000002,40.692449,Loleta
-124.202836,40.742654,Eureka
-124.202835,40.720939,Eureka
-124.20282,40.724319,Eureka
-124.202816,41.969697,Smith River
-124.202811,40.72433,Eureka
-124.202778,40.670858,Loleta
-124.20274615,41.95160508,Smith River
-124.202743,41.760585,Crescent City
-124.202728,40.742738,Eureka
-124.20270323694132,40.67006707172073,Loleta
-124.20266,40.691425,Loleta
-124.202608,40.667524,Loleta
-124.202411,40.591712,Ferndale
-124.2023599141874,40.669101476475376,Eureka
-124.202253,43.567036,North Bend
-124.202171,41.953389,Smith River
-124.202155,41.869508,Crescent City
-124.202148,43.567234,North Bend
-124.202123,40.73519,Eureka
-124.202069,40.566823,Ferndale
-124.20202,40.736221,Eureka
-124.20201000000002,47.215726,Pacific Beach
-124.201979,41.783286,Crescent City
-124.201925,40.635389,Loleta
-124.20190930307292,40.61640143375103,Fortuna
-124.201909,40.616401,Fortuna
-124.201902,40.671491,Loleta
-124.20186638772869,40.671740770146016,Eureka
-124.20171618402384,40.6714832780806,Loleta
-124.201716,40.671483,Loleta
-124.20171299999998,40.616294,Fortuna
-124.201698,40.61631,Fortuna
-124.201638,40.672262,Loleta
-124.201613,40.67248,Loleta
-124.201467,41.772742,Crescent City
-124.201384,40.724551,Eureka
-124.201325,41.952423,Smith River
-124.2013,41.955643,Smith River
-124.201238,41.772688,Crescent City
-124.201213,43.180452,Coquille
-124.201206,40.737216,Eureka
-124.200868,43.354553,Coos Bay
-124.200657,40.61589,Fortuna
-124.200519,41.956813,Smith River
-124.200446,41.772782,Crescent City
-124.200444,41.772683,Crescent City
-124.200421,41.782701,Crescent City
-124.200405,43.331733,Coos Bay
-124.200382,41.784149,Crescent City
-124.200373,41.957061,Smith River
-124.20036,40.733039,Eureka
-124.200345,41.758947,Crescent City
-124.200275,41.772682,Crescent City
-124.200263,43.331716,Coos Bay
-124.200169,43.569373,North Bend
-124.200078,41.958425,Smith River
-124.199913,41.951873,Smith River
-124.199867,40.739071,Eureka
-124.199719,40.7393,Eureka
-124.199523,40.739731,Eureka
-124.199415,41.954075,Smith River
-124.19931,40.739019,Eureka
-124.199285,41.769147,Crescent City
-124.199139,41.778278,Crescent City
-124.199138,41.7819,Crescent City
-124.199064,43.351618,Coos Bay
-124.199041,47.211593,Pacific Beach
-124.199024,41.757655,Crescent City
-124.19898700000002,43.33962,Coos Bay
-124.198925,40.743188,Eureka
-124.198909,43.351243,Coos Bay
-124.198893,41.767899,Crescent City
-124.19878500000002,43.335422,Coos Bay
-124.198748,40.739025,Eureka
-124.198715,40.743839,Eureka
-124.198703,40.747353,Eureka
-124.19864773691084,41.96351408938426,Smith River
-124.198583,43.339681,Coos Bay
-124.198493,41.770941,Crescent City
-124.198457,41.781759,Crescent City
-124.198445,43.339709,Coos Bay
-124.198424,41.770937,Crescent City
-124.19838500000002,43.34229600000001,Coos Bay
-124.19817,41.974118,Smith River
-124.198043,41.765449,Crescent City
-124.197917,43.343941,Coos Bay
-124.197777,43.344866,Coos Bay
-124.197725,41.977318,Smith River
-124.197725,41.982697,Smith River
-124.197697,43.343858,Coos Bay
-124.197625,40.669879,Loleta
-124.197569,43.572226,North Bend
-124.197556,41.982284,Smith River
-124.19745,40.674147,Loleta
-124.19742,41.761861,Crescent City
-124.197358,40.566789,Ferndale
-124.19732,41.77095900000001,Crescent City
-124.197316,41.769126,Crescent City
-124.19721007287885,41.75861477831955,Crescent City
-124.197189,40.747101,Eureka
-124.197025,40.74727,Eureka
-124.196942,40.739246,Eureka
-124.196822,41.756801,Crescent City
-124.196785,40.747475,Eureka
-124.196593,47.184163,Pacific Beach
-124.196475,43.176358,Coquille
-124.19645905435468,43.17634463289653,Coquille
-124.19645905,43.17634463,Coquille
-124.196459,43.176344,Coquille
-124.19643899999998,41.785474,Crescent City
-124.196278,41.761788,Crescent City
-124.19621200000002,41.76547100000001,Crescent City
-124.196209,41.769132,Crescent City
-124.196199,41.774472,Crescent City
-124.19619099999998,41.767305,Crescent City
-124.196161,43.57376,North Bend
-124.196152,40.811195,Samoa
-124.196152,41.767319,Crescent City
-124.196129,43.176029,Coquille
-124.19607281625652,43.17600131014263,Coquille
-124.195953,41.783105,Crescent City
-124.195892,41.782745,Crescent City
-124.195642,41.749889,Crescent City
-124.195585,40.742659,Eureka
-124.195491,41.774459,Crescent City
-124.195482,41.765109,Crescent City
-124.195202,41.753631,Crescent City
-124.195111,41.766267,Crescent City
-124.195107,41.765457,Crescent City
-124.195059,41.765681,Crescent City
-124.194674,41.755936,Crescent City
-124.194341,41.784584,Crescent City
-124.194153,43.575364,North Bend
-124.193941,41.787161,Crescent City
-124.193878,41.945871,Smith River
-124.193874,41.772696,Crescent City
-124.19376499999998,41.945799,Smith River
-124.1936,40.815418,Samoa
-124.19321399999998,41.76687800000001,Crescent City
-124.193129,43.356608,Coos Bay
-124.192884,43.576045,North Bend
-124.192755,41.753925,Crescent City
-124.192669,41.780037,Crescent City
-124.192633,41.787146,Crescent City
-124.19244,41.772693,Crescent City
-124.192425,40.565752,Ferndale
-124.19229,41.767495,Crescent City
-124.191952,43.576487,Lakeside
-124.191624,40.76693,Eureka
-124.191376,40.765111,Eureka
-124.191331,40.754435,Eureka
-124.191231,40.612461,Fortuna
-124.191199,41.77271,Crescent City
-124.191198,41.772807,Crescent City
-124.191049,41.869372,Crescent City
-124.190923,41.768351,Crescent City
-124.190907,40.75521,Eureka
-124.190633,40.755159,Eureka
-124.1906225675383,40.755146741672725,Eureka
-124.190622,40.755146,Eureka
-124.19058,40.774212,Eureka
-124.19057965219406,40.76242089252109,Eureka
-124.19055819452194,41.768592595854905,Crescent City
-124.19043,40.775031,Eureka
-124.190368,43.174568,Coquille
-124.190343,41.768968,Crescent City
-124.190343,41.789518,Crescent City
-124.190306,43.644621,Reedsport
-124.190208,41.786938,Crescent City
-124.190145,40.761076,Eureka
-124.190136,41.772712,Crescent City
-124.190076,40.761279,Eureka
-124.190074,43.577391,North Bend
-124.19002175271896,40.76079010944004,Eureka
-124.189903,43.645032,Reedsport
-124.189825,40.813501,Samoa
-124.189758,41.768626,Crescent City
-124.189704,40.760305,Eureka
-124.1896998876372,40.7602965829813,Eureka
-124.18966100000002,43.654859,North Bend
-124.189656,41.769193,Crescent City
-124.18963,43.174501,Coquille
-124.18961406,43.17449927,Coquille
-124.189463,41.769724,Crescent City
-124.189453,41.790116,Crescent City
-124.189453,47.172311,Pacific Beach
-124.1894,40.813295,Samoa
-124.189256,43.638985,Reedsport
-124.18907762,40.61041474,Fortuna
-124.18905615747362,40.61058640460677,Fortuna
-124.188957,43.577915,North Bend
-124.18873899999998,41.769253000000006,Crescent City
-124.188697,40.610267,Fortuna
-124.188341,40.703459,Eureka
-124.188298,43.174026,Coquille
-124.188104,40.816322,Samoa
-124.188006,40.82008,Samoa
-124.187737,40.758056,Eureka
-124.18773600000002,43.662179,Reedsport
-124.187665,40.713051,Eureka
-124.187511,43.578664,North Bend
-124.187417,40.779016,Eureka
-124.187413,40.817453,Samoa
-124.187358,41.792408,Crescent City
-124.187289,43.173172,Coquille
-124.186966,40.818151,Samoa
-124.186929,40.77927800000001,Eureka
-124.186906,40.757574,Eureka
-124.186558,41.933601,Smith River
-124.186381,41.793555,Crescent City
-124.186288,41.7698,Crescent City
-124.186215,40.752599,Eureka
-124.186212,43.665204,Reedsport
-124.185704,41.869332,Crescent City
-124.185603,40.757969,Eureka
-124.18560147226243,41.77573800067055,Crescent City
-124.185586,41.77205900000001,Crescent City
-124.185559,40.607928,Fortuna
-124.18555,40.772511,Eureka
-124.185544,41.752221,Crescent City
-124.185419,41.782635,Crescent City
-124.185382,43.580716,North Bend
-124.185138,41.794543,Crescent City
-124.18501299999998,41.752108,Crescent City
-124.184815,41.772578,Crescent City
-124.184729,43.633269,Reedsport
-124.184663,41.776538,Crescent City
-124.184438,41.806594,Crescent City
-124.184391,40.773317,Eureka
-124.18438700000002,40.781918,Eureka
-124.184182,43.586948,North Bend
-124.183943,41.772452,Crescent City
-124.183921,40.782579,Eureka
-124.183911,41.78768400000001,Crescent City
-124.183837,41.940648,Smith River
-124.183789,41.752769,Crescent City
-124.183678,41.773349,Crescent City
-124.183561,40.783091,Eureka
-124.183427,43.169645,Coquille
-124.183387,41.86583,Crescent City
-124.183213,41.740934,Crescent City
-124.183129,40.783678,Eureka
-124.183041,41.746942,Crescent City
-124.182959,41.787698,Crescent City
-124.182787,43.591359,Lakeside
-124.182784,40.606315,Fortuna
-124.182747,43.591468,Lakeside
-124.182648,40.747309,Eureka
-124.182627,41.805089,Crescent City
-124.182542,40.606361,Fortuna
-124.182519,43.625704,North Bend
-124.182208,41.747709,Crescent City
-124.182153,41.778994,Crescent City
-124.182032,40.771391,Eureka
-124.181826,41.779873,Crescent City
-124.181813,40.719777,Eureka
-124.181624,40.823054,Arcata
-124.1816103452483,40.82306027392949,Arcata
-124.181574,41.93966,Smith River
-124.18156,43.621608,North Bend
-124.181341,40.766936,Eureka
-124.181332,43.618469,North Bend
-124.181304,40.821231,Samoa
-124.181071,40.769595,Eureka
-124.18107,40.760114,Eureka
-124.181042,43.614163,North Bend
-124.180877,40.624583,Fortuna
-124.180869,40.82134600000001,Arcata
-124.180845,43.611331,North Bend
-124.180741,41.797277,Crescent City
-124.180686,40.766539,Eureka
-124.180625,41.753485,Crescent City
-124.180584,40.756746,Eureka
-124.180573,41.89068,Crescent City
-124.180517,41.749008,Crescent City
-124.18051,43.606575,North Bend
-124.180297,43.161722,Coquille
-124.180262,43.603063,North Bend
-124.180223,43.602491,North Bend
-124.180221,43.598986,Lakeside
-124.180184,43.601935,North Bend
-124.180063,40.772489,Eureka
-124.180061,40.757536,Eureka
-124.180029,40.77326,Eureka
-124.180002,41.775847,Crescent City
-124.179991,41.787176,Crescent City
-124.179878,41.775929,Crescent City
-124.179848,40.627872,Fortuna
-124.179776,41.942772,Smith River
-124.179718,41.748429,Crescent City
-124.179529,41.798272,Crescent City
-124.179502,41.791485,Crescent City
-124.17941100000002,41.75357800000001,Crescent City
-124.17938999999998,41.755422,Crescent City
-124.178928,41.745452,Crescent City
-124.178794,40.755087,Eureka
-124.178768,40.756058,Eureka
-124.178523,43.138741,Coquille
-124.178351,40.769629,Eureka
-124.178311,43.673029,Reedsport
-124.17829,43.138116,Coquille
-124.17815566003712,40.56322932224005,Ferndale
-124.177979,40.755038,Eureka
-124.177958,40.759969,Eureka
-124.177935,40.760859,Eureka
-124.177923,40.761374,Eureka
-124.177753,40.766031,Eureka
-124.177609,40.757532,Eureka
-124.177374,41.746696,Crescent City
-124.17736172616873,41.74668431262137,Crescent City
-124.177268,40.824999,Samoa
-124.177161,41.800114,Crescent City
-124.177154,40.75753,Eureka
-124.176852,41.746312,Crescent City
-124.176833,40.794114,Eureka
-124.176832,40.775861,Eureka
-124.176555,40.825942,Arcata
-124.176492,43.67397,Reedsport
-124.176372,40.757528,Eureka
-124.17631000000002,41.850748,Crescent City
-124.176288,43.156059,Coquille
-124.17627,40.825954,Arcata
-124.176245,40.757528,Eureka
-124.176166,40.825664,Arcata
-124.17611718118584,40.825635194583775,Arcata
-124.176098,40.792856,Eureka
-124.17609,40.791501,Eureka
-124.176086,40.737713,Eureka
-124.176039,40.795526,Eureka
-124.175956,43.146942,Coquille
-124.175949,41.787156,Crescent City
-124.17588899999998,41.778633,Crescent City
-124.175873,41.745707,Crescent City
-124.175827,40.73756,Eureka
-124.175824,43.151472,Coquille
-124.175777,43.148991,Coquille
-124.17571,40.737494,Eureka
-124.175528,40.765711,Eureka
-124.175527,40.766018,Eureka
-124.175522,40.76606,Eureka
-124.175474,40.7697,Eureka
-124.175442,40.757529,Eureka
-124.175433,40.796561,Eureka
-124.175349,40.605909,Fortuna
-124.175312,40.603499,Fortuna
-124.175311,41.936886,Smith River
-124.17511100000002,40.736222,Eureka
-124.175043,40.790652,Eureka
-124.175026,40.79149,Eureka
-124.174768,43.125616,Coquille
-124.174719,41.753796,Crescent City
-124.174601,40.602998,Fortuna
-124.174598,41.787107,Crescent City
-124.174441,40.829375,Arcata
-124.174416,40.602917,Fortuna
-124.174331,40.801656,Eureka
-124.174207,40.773422,Eureka
-124.174117,40.788994,Eureka
-124.174024,40.724521,Eureka
-124.173973,40.772339,Eureka
-124.173894,40.761305,Eureka
-124.173873,43.675036,Reedsport
-124.173849,40.736924,Eureka
-124.173788,41.78983,Crescent City
-124.173645,40.824567,Arcata
-124.173555,43.129208,Coquille
-124.173484,43.362073,Coos Bay
-124.17347,40.757832,Eureka
-124.173327,40.602411,Fortuna
-124.173193,40.761298,Eureka
-124.173009,40.788984,Eureka
-124.17282,40.832605,Arcata
-124.172768,40.83263,Arcata
-124.172172,40.761265,Eureka
-124.172166,40.562241,Ferndale
-124.172135,40.830708,Arcata
-124.171971,43.132618,Coquille
-124.171682,41.75477,Crescent City
-124.171572,41.794483,Crescent City
-124.171243,41.804007,Crescent City
-124.171126,40.837746,Arcata
-124.171093,40.83923,Arcata
-124.170657,40.836928,Arcata
-124.170388,40.837472,Arcata
-124.170351,41.934966,Smith River
-124.170101,40.601196,Fortuna
-124.169956,40.723035,Eureka
-124.169805,40.785338,Eureka
-124.16967,47.093201,Ocean Shores
-124.16961550653376,40.60080170612049,Fortuna
-124.169615,40.600801,Fortuna
-124.169511,41.756618,Crescent City
-124.169115,40.736885,Eureka
-124.16891,40.769224,Eureka
-124.168909,40.800214,Eureka
-124.168104,40.801625,Eureka
-124.167685,40.842128,Arcata
-124.167661,41.758199,Crescent City
-124.167374,41.94100200000001,Smith River
-124.16728,40.7594,Eureka
-124.166992,40.767933,Eureka
-124.166974,40.769549,Eureka
-124.166874,40.800936,Eureka
-124.166137,41.934066,Smith River
-124.166014,40.847855,Arcata
-124.165979,41.789232,Crescent City
-124.165972,40.76428,Eureka
-124.165949,41.78538,Crescent City
-124.165921,43.112813,Coquille
-124.16564,41.830714,Crescent City
-124.165583,41.925661,Smith River
-124.165517,41.929765,Smith River
-124.165495,41.933943,Smith River
-124.165478,41.823422,Crescent City
-124.165431,41.8002,Crescent City
-124.165299,41.789369,Crescent City
-124.16525,41.837962,Crescent City
-124.165239,41.822608,Crescent City
-124.165108,40.846691,Arcata
-124.16507,41.809334,Crescent City
-124.165016,40.818375,Eureka
-124.164919,41.821405,Crescent City
-124.164874,41.810507,Crescent City
-124.164843,41.811436,Crescent City
-124.164819,40.767912,Eureka
-124.164799,40.769537,Eureka
-124.164796,41.933822,Smith River
-124.16479,40.771183,Eureka
-124.164654,41.81534,Crescent City
-124.164579,41.819012,Crescent City
-124.164523,40.734495,Eureka
-124.164222,41.758216,Crescent City
-124.163856,40.851838,Arcata
-124.163787,41.830681,Crescent City
-124.163728,40.765985,Eureka
-124.163716,40.767911,Eureka
-124.163689,40.770082,Eureka
-124.163681,40.771164,Eureka
-124.163569,40.528069,Ferndale
-124.163511,43.674368,Reedsport
-124.163415,41.81213,Crescent City
-124.163029,40.529543,Ferndale
-124.162995,40.541496,Ferndale
-124.162766,40.851839,Arcata
-124.162729,40.802347,Eureka
-124.162569,40.771156,Eureka
-124.162539,40.776084,Eureka
-124.162525,41.74013,Crescent City
-124.16251301706237,41.740139722625045,Crescent City
-124.162267,41.763722,Crescent City
-124.162222,43.109896,Coquille
-124.162212,40.8549,Arcata
-124.16209,40.794901,Eureka
-124.161938,41.762625,Crescent City
-124.161925,43.109604,Coquille
-124.161812,43.359257,Coos Bay
-124.16181,40.710824,Eureka
-124.161665,40.854772,Arcata
